filename,category,people,job_title,media_personality
147.txt,politics,Tony Blair,Prime Minister,Politician
147.txt,politics,Charles Kennedy,Lib Dem leader,Other
351.txt,politics,Tony Blair,Former Prime Minister,Politician
351.txt,politics,Liam Fox,Tory co-chairman,Other
351.txt,politics,Michael Howard,Politician,Politician
351.txt,politics,Charles Kennedy,Lib Dem leader,Other
345.txt,politics,Christopher Leslie,Constitutional Affairs Minister,Politician
345.txt,politics,Bernadette Devlin,Irish republican,Other
345.txt,politics,Alex Folkes,Votes at 16 alliance spokesman,Media Personality
345.txt,politics,Edward Turnour,Tory politician,Politician
344.txt,politics,Michael Howard,Tory leader,Other
344.txt,politics,Gordon Brown,Chancellor of the Exchequer,Politician
344.txt,politics,Tony Blair,Prime Minister,Politician
393.txt,politics,David Blunkett,Politician,Politician
393.txt,politics,Boris Johnson,Politician,Politician
393.txt,politics,George Frideric Handel,Composer,Musician
393.txt,politics,David Lloyd George,Politician,Politician
393.txt,politics,Andrew Bonar Law,Politician,Politician
146.txt,politics,Norman Baker,Lib Dem environment spokesman,Media Personality
146.txt,politics,Patricia Hewitt,Trade Secretary,Other
185.txt,politics,Nick Griffin,British National Party leader,Other
185.txt,politics,Kalan Kawa Karim,Iraqi Kurd living in Swansea,Other
185.txt,politics,Taha Idris,Director of Swansea Bay Race Equality Council,TV/Film Personality
185.txt,politics,Andy Richards,Swansea Unite Against Fascism member,Other
191.txt,politics,Clare Short,Former Cabinet minister,Politician
191.txt,politics,President Bush,President,Politician
026.txt,politics,Tony Blair,Prime Minister,Politician
026.txt,politics,Bob Geldof,Singer,Musician
230.txt,politics,Charles Clarke,Home Secretary,Other
230.txt,politics,Patrick Mercer,Tory frontbencher,Other
230.txt,politics,Sir John Stevens,Former Metropolitan Police Commissioner,Other
230.txt,politics,Tony Martin,Norfolk farmer,Other
280.txt,politics,George W Bush,US President,Politician
280.txt,politics,Tony Blair,Prime Minister,Politician
280.txt,politics,Condoleezza Rice,US Secretary of State,Other
294.txt,politics,Mark Serwotka,PCS leader,Other
294.txt,politics,John Prescott,Deputy Prime Minister,Politician
243.txt,politics,Ross Finnie,Fisheries Minister,Politician
243.txt,politics,Austin Mitchell,Committee chairman,Other
096.txt,politics,Michael Howard,Tory leader,Other
096.txt,politics,Oliver Heald,Shadow leader of the Commons,Other
041.txt,politics,David Blunkett,former Home Secretary,Other
041.txt,politics,Beverly Hughes,former Immigration Minister,Politician
069.txt,politics,John Prescott,Deputy Prime Minister,Politician
069.txt,politics,Mark Serwotka,PCS leader,Other
121.txt,politics,Jane Hutt,Welsh Health Minister,Politician
121.txt,politics,Dr Richard Lewis,Welsh secretary of the British Medical Association (BMA),Other
121.txt,politics,Tony Beddow,Health analyst,Other
121.txt,politics,Rhodri Glyn Thomas,Plaid Cymru health spokesman,Media Personality
121.txt,politics,Kirsty Williams,Welsh Liberal Democrats,Other
121.txt,politics,Jonathan Morgan,Conservative health spokesman,Media Personality
109.txt,politics,Mike O'Brien,e-commerce minister,Politician
337.txt,politics,Matthew Taylor,Lib Dem chairman,Other
337.txt,politics,Phil Jones,Assistant information commissioner,Other
336.txt,politics,Tony Blair,Former Prime Minister,Politician
336.txt,politics,Gordon Brown,Former Chancellor of the Exchequer,Politician
336.txt,politics,John Prescott,Former Deputy Prime Minister,Politician
336.txt,politics,Michael Howard,Former Leader of the Conservative Party,Other
120.txt,politics,Prince Harry,Royal family member,Other
120.txt,politics,Michael Howard,Tory leader,Other
120.txt,politics,Charles Kennedy,Lib Dem leader,Other
120.txt,politics,Charles Clarke,Home Secretary,Other
120.txt,politics,Lord Janner,Former Labour MP,Politician
068.txt,politics,Iain Duncan Smith,Former Conservative leader,Other
068.txt,politics,Peter Saunders,Christian Medical Fellowship (CMF),Other
068.txt,politics,Andrea Williams,Lawyers' Christian Fellowship (LCF),Other
068.txt,politics,Frank Field,Ex-Labour minister,Politician
068.txt,politics,David Lammy,Constitutional Affairs Minister,Politician
054.txt,politics,Vince Cable,Liberal Democrats Treasury spokesman,Media Personality
054.txt,politics,Paul Boateng,Labour's Chief Secretary to the Treasury,Other
295.txt,politics,Tony Blair,Labour Party's longest-serving prime minister,Politician
295.txt,politics,Harold Wilson,Former Prime Minister,Politician
295.txt,politics,Margaret Thatcher,Former Prime Minister,Politician
295.txt,politics,Lord Liverpool,Former Prime Minister,Politician
295.txt,politics,Gordon Brown,Chancellor of the Exchequer,Politician
295.txt,politics,Lord Kinnock,Former Labour leader,Other
281.txt,politics,Robert Kilroy-Silk,"ex-chat show host, MEP",Media Personality
281.txt,politics,Roger Knapman,UKIP leader,Other
297.txt,politics,Alastair Campbell,ex-Downing Street media chief,TV/Film Personality
297.txt,politics,Peter Mandelson,European commissioner and former Labour minister,Politician
297.txt,politics,Gavyn Davies,former BBC chairman,Other
297.txt,politics,Greg Dyke,former BBC director-general,TV/Film Personality
297.txt,politics,Andrew Gilligan,reporter,Media Personality
297.txt,politics,Michael Howard,Tory leader,Other
297.txt,politics,Liam Fox,Conservative co-chairman,Other
297.txt,politics,Baroness Kennedy,Labour peer and chair of the Power Inquiry into political disengagement,Other
283.txt,politics,Charles Kennedy,Liberal Democrats leader,Other
283.txt,politics,Michael Howard,Politician,Politician
268.txt,politics,Alan Milburn,Labour's election chief,Other
268.txt,politics,Oliver Letwin,Tory Shadow Chancellor,Politician
268.txt,politics,Simon Hughes,Liberal Democrats' President,Politician
268.txt,politics,Karen Buck,Labour backbench MP,Politician
268.txt,politics,Gordon Brown,Prime Minister,Politician
095.txt,politics,Gordon Brown,Chancellor,Politician
095.txt,politics,Jonathan Baume,Union leader,Other
095.txt,politics,Tony Blair,Prime Minister,Politician
095.txt,politics,Alan Milburn,Politician,Politician
095.txt,politics,Oliver Letwin,Tory shadow chancellor,Politician
081.txt,politics,Michael Howard,Conservative Party member,Other
081.txt,politics,Mark Oaten,Liberal Democrat home affairs spokesman,Media Personality
081.txt,politics,Guy Mansfield QC,Chairman of the Bar Council,Other
056.txt,politics,Charles Clarke,Former Home Secretary,Other
056.txt,politics,David Bell,School Inspection Chief,Other
122.txt,politics,Michael Howard,Leader of the Conservatives,Other
122.txt,politics,Des Browne,Immigration Minister,Politician
122.txt,politics,Mark Oaten,Liberal Democrat Home Affairs Spokesman,Media Personality
122.txt,politics,Lisa Power,Head of Policy at Aids charity the Terrence Higgins Trust,Other
334.txt,politics,Charles Clarke,Home Secretary,Other
334.txt,politics,Sir Bill Morris,Former union leader,Other
308.txt,politics,Sir Anthony Meyer,Tory backbencher,Other
308.txt,politics,Margaret Thatcher,Former Prime Minister,Politician
308.txt,politics,Michael Heseltine,Politician,Politician
308.txt,politics,John Major,Former Prime Minister,Politician
308.txt,politics,Edward Heath,Former Prime Minister,Politician
335.txt,politics,Charles Kennedy,Liberal Democrat leader,Other
335.txt,politics,Tony Blair,Labour leader,Other
335.txt,politics,Michael Howard,Conservative leader,Other
335.txt,politics,Parmjit Singh Gill,Lib Dem MP,Politician
321.txt,politics,Stephen Twigg,Schools Minister,Politician
123.txt,politics,Michael Martin,Speaker of the Commons,Other
123.txt,politics,Alastair Campbell,Politician,Politician
043.txt,politics,Gordon Lishman,Charity boss,Other
057.txt,politics,Al Aynsley-Green,Children's Commissioner for England,Other
057.txt,politics,Ruth Kelly,Education Secretary,Other
080.txt,politics,Tony Blair,Prime Minister,Politician
080.txt,politics,Ivan Lewis,Education Minister,Politician
080.txt,politics,Tim Collins,Shadow Education Secretary,Other
080.txt,politics,Phil Willis,Liberal Democrat Education Spokesman,Media Personality
094.txt,politics,Jack McConnell,Scotland's first minister,Politician
094.txt,politics,Margaret Davidson,Highland councillor,Other
094.txt,politics,Nicola Sturgeon,SNP Holyrood leader,Other
269.txt,politics,Tony Blair,Former Prime Minister,Politician
269.txt,politics,Michael Howard,Former Leader of the Conservative Party,Other
269.txt,politics,Charles Kennedy,Former Leader of the Liberal Democrats,Other
241.txt,politics,Tom McCabe MSP,Scottish Finance Minister,Politician
241.txt,politics,Brian Monteith MSP,Tory finance spokesman,Media Personality
241.txt,politics,Linda Knox,Director of the Scottish Local Authority Management Centre at Strathclyde University,Other
292.txt,politics,Mike Nattrass,UKIP MEP,Other
292.txt,politics,Robert Kilroy-Silk,Former UKIP MEP,Other
292.txt,politics,Nigel Farage,UKIP MEP,Other
292.txt,politics,Roger Knapman,UKIP Party Leader,Other
292.txt,politics,Gerard Batten,UKIP MEP,Other
286.txt,politics,John Houston,UKIP candidate,Other
286.txt,politics,Mark Croucher,UKIP spokesman,Media Personality
286.txt,politics,Robert Kilroy-Silk,Former MEP,Other
286.txt,politics,Peter Nielson,UKIP Scotland chairman,Other
279.txt,politics,Irene Khan,Chief of Amnesty International,Other
251.txt,politics,Tony Blair,Former Prime Minister,Politician
251.txt,politics,Gordon Brown,Former Chancellor of the Exchequer,Politician
090.txt,politics,Scottish Environment Protection Agency officials,Experts,Other
090.txt,politics,Conservationists,Experts,Other
090.txt,politics,Ecologists,Experts,Other
090.txt,politics,Researchers from the University of the Highlands and Islands and Southampton,Scientists,Other
084.txt,politics,Brendan Barber,General Secretary of the TUC,Other
053.txt,politics,Viktor Makarov,ex-Russian intelligence officer,Other
053.txt,politics,Oleg Gordievsky,senior KGB officer,Other
053.txt,politics,David Kahn,former Yale historian and expert on code-breaking,Other
047.txt,politics,Jim Wallace,Lifelong Learning Minister,Politician
047.txt,politics,David Caldwell,Director of Universities Scotland,TV/Film Personality
127.txt,politics,Gordon Brown,Chancellor,Politician
127.txt,politics,George Bush,President,Politician
127.txt,politics,Bob Geldof,Band Aid founder,Other
127.txt,politics,Alan Duncan,Conservative shadow international development secretary,Other
325.txt,politics,Damian Hockney,Veritas deputy leader,Other
325.txt,politics,Peter Hulme-Cross,London Assembly member,Other
325.txt,politics,Robert Kilroy Silk,Founder of Veritas Party,Other
325.txt,politics,Petrina Holdsworth,UKIP chairman,Other
331.txt,politics,Michael Howard,Tory leader,Other
331.txt,politics,Oliver Letwin,Shadow Chancellor,Politician
331.txt,politics,Tony Blair,Former Prime Minister,Politician
330.txt,politics,Colin Asplin,Blackpool Hotel Association,Other
318.txt,politics,Lyn Brown,Local councillor,Other
318.txt,politics,Ian McCartney,Labour party chairman,Other
318.txt,politics,Ashok Vishwanathan,Operation Black Vote spokesman,Media Personality
126.txt,politics,Tony Blair,Prime Minister,Politician
126.txt,politics,Jacques Chirac,President of France,Politician
126.txt,politics,Iyad Allawi,Iraqi interim leader,Other
052.txt,politics,Amitai Etzioni,"Academic, Senior adviser to President Carter's White House",Politician
085.txt,politics,Dan Lewis,Author,Other
085.txt,politics,John Redwood,Conservative deregulation spokesman,Media Personality
085.txt,politics,Ed Davey,Lib Dem spokesman,Media Personality
091.txt,politics,Ed Davey,Shadow local government secretary,Other
244.txt,politics,Ruth Kelly,Education Secretary,Other
244.txt,politics,Nancy Rothwell,Medical Research Council Professor,Other
244.txt,politics,Robin Lovell-Badge,Head of Developmental Genetics at the National Institute of Medical Research,Other
244.txt,politics,Lord Winston,Fertility Expert,Other
244.txt,politics,Anne Weyman,Family Planning Association Chief Executive,Other
250.txt,politics,Tony Blair,Prime Minister,Politician
250.txt,politics,Alun Michael,Rural Affairs Minister,Politician
287.txt,politics,Betty Boothroyd,Baroness,Other
287.txt,politics,Tony Blair,Former Prime Minister,Politician
287.txt,politics,Lord Falconer,Lord Chancellor,Politician
293.txt,politics,Robert Kilroy-Silk,"Ex-BBC chat show host, East Midlands MEP",Media Personality
293.txt,politics,Roger Knapman,UKIP leader,Other
293.txt,politics,Fraser Kemp,Labour campaign spokesman,Media Personality
293.txt,politics,Damien Hockney,Veritas' deputy leader,Other
293.txt,politics,Petrina Holdsworth,UKIP's chairman,Other
293.txt,politics,Geoff Hoon,Defence Secretary,Other
291.txt,politics,Amicus,Trade union,Other
291.txt,politics,Transport and General Workers Union (TGWU),Trade union,Other
246.txt,politics,Sir Howard Newby,Chief Executive of the Higher Education Funding Council for England,Other
246.txt,politics,Kim Howells,Higher Education Minister,Politician
246.txt,politics,Tim Collins,Shadow Education Secretary,Other
252.txt,politics,Tony Blair,Prime Minister,Politician
252.txt,politics,Gordon Brown,Chancellor,Politician
252.txt,politics,John Prescott,Deputy PM,Other
252.txt,politics,Robert Peston,Sunday Telegraph journalist,Media Personality
252.txt,politics,Frank Field,Former welfare minister,Politician
252.txt,politics,David Cameron,Conservative policy co-ordinator,Other
087.txt,politics,Michael Howard,Conservative Party leader,Other
087.txt,politics,Tony Blair,Labour Party leader,Other
087.txt,politics,Matthew Taylor,Liberal Democrat chairman,Other
087.txt,politics,Franco Frattini,European Justice and Home Affairs Commissioner,Other
087.txt,politics,Maeve Sherlock,Refugee Council Chief Executive,Other
087.txt,politics,Trevor Phillips,Commission for Racial Equality chairman,Other
093.txt,politics,Charles Kennedy,Lib Dem leader,Other
093.txt,politics,Tony Blair,Prime Minister,Politician
093.txt,politics,George W Bush,President,Politician
044.txt,politics,Camilla Parker Bowles,Duchess of Cornwall,Other
044.txt,politics,Prince Charles,Prince of Wales,Other
044.txt,politics,Peter Hunt,BBC correspondent,Media Personality
050.txt,politics,Jack McConnell,First Minister of Scotland,Politician
050.txt,politics,Nicola Sturgeon,Scottish National Party's Holyrood leader,Other
050.txt,politics,David McLetchie,Scottish Conservative Party leader,Other
050.txt,politics,Eleanor Scott,Scottish Green Party's health spokeswoman,Media Personality
118.txt,politics,Lord Falconer,lord chancellor,Politician
124.txt,politics,Dr. Brian Gibbons,Health Minister for Wales,Politician
124.txt,politics,Jane Hutt,Former Health Minister for Wales,Politician
124.txt,politics,Rhodri Morgan,First Minister of Wales,Politician
124.txt,politics,Ieuan Wyn Jones,Leader of the Plaid Cymru group in the assembly,Other
124.txt,politics,Kisrty Williams,Representative for the Liberal Democrats,Other
327.txt,politics,Lord Goldsmith,attorney general,Other
327.txt,politics,Lord Falconer,former Lord Chancellor,Politician
327.txt,politics,Baroness Morgan,former government official,Other
327.txt,politics,Harriet Harman,Solicitor General,Other
327.txt,politics,Christopher Greenwood,QC,Other
327.txt,politics,Lord Irvine of Lairg,former Lord Chancellor,Politician
327.txt,politics,Robin Cook,former foreign secretary,Other
327.txt,politics,Tony Blair,former Prime Minister,Politician
327.txt,politics,Michael Mates,Tory MP,Politician
327.txt,politics,Philippe Sands,QC,Other
327.txt,politics,Clare Short,former minister,Politician
327.txt,politics,Sir Menzies Campbell,Lib Dem foreign affairs spokesman,Media Personality
333.txt,politics,Robert Kilroy-Silk,"Ex-chat show host, East Midlands MEP, founder of Veritas party",Media Personality
333.txt,politics,Elizabeth Blackman,Labour MP for Erewash,Politician
333.txt,politics,Geoff Hoon,Defence Secretary,Other
333.txt,politics,Roger Knapman,UKIP leader,Other
333.txt,politics,Damien Hockney,Deputy leader of Veritas party,Other
333.txt,politics,Petrina Holdsworth,UKIP chairman,Other
125.txt,politics,John Houston,UKIP candidate,Other
125.txt,politics,Mark Croucher,UKIP spokesman,Media Personality
125.txt,politics,Robert Kilroy-Silk,MEP,Other
125.txt,politics,Peter Nielson,UKIP Scotland chairman,Other
119.txt,politics,Lord Scarman,Distinguished lawyer,Other
119.txt,politics,Lord Falconer,Lord Chancellor,Politician
119.txt,politics,George Ritchie,Nephew of Lord Scarman,Other
119.txt,politics,Lord Woolf,Lord Chief Justice,Other
119.txt,politics,Dame Elizabeth Butler-Sloss,President of the Family Justice Division,Politician
119.txt,politics,Trevor Phillips,Chair of the Commission for Racial Equality,Other
045.txt,politics,David McLetchie,"Scottish Conservative Party leader, Edinburgh MSP, partner at Tods Murray",Other
079.txt,politics,Sam Younger,Chairman of the Electoral Commission,Other
092.txt,politics,Tony Blair,Prime Minister,Politician
092.txt,politics,Hazel Blears,Home Office Minister,Politician
086.txt,politics,Michael Howard,Tory leader,Other
086.txt,politics,George Bush,Former US President,Politician
086.txt,politics,Christopher Reeve,Former Superman actor,TV/Film Personality
290.txt,politics,Lord Falconer,Lord Chancellor,Politician
290.txt,politics,Frederick Forsyth,Thriller writer,Other
290.txt,politics,Charles Clarke,Home Secretary,Other
290.txt,politics,Winston Churchill,Former Prime Minister,Politician
284.txt,politics,Charles Kennedy,Politician,Politician
289.txt,sport,Andy Robinson,England coach,Other
289.txt,sport,Mark Cueto,Sale wing,Other
289.txt,sport,Charlie Hodgson,Fly-half,Other
289.txt,sport,Jonathan Kaplan,South African referee,Other
289.txt,sport,Josh Lewsey,Player,Other
289.txt,sport,Matt Stevens,Tighthead prop,Other
289.txt,sport,Martin Corry,Player,Other
289.txt,sport,Lewis Moody,Player,Other
262.txt,sport,Emil Hallfredsson,Iceland Under-21 international,Other
262.txt,sport,Frank Arnesen,Spurs sporting director,TV/Film Personality
276.txt,sport,Juninho,Brazilian midfielder,Other
276.txt,sport,Gustavo Parente Sanchez,President of Red Sharks Veracruz,Politician
276.txt,sport,Brian Hassell,Agent,Other
510.txt,sport,Sania Mirza,Tennis player,Other
510.txt,sport,Alyona Bondarenko,Tennis player,Other
510.txt,sport,Serena Williams,Tennis player,Other
074.txt,sport,Jo Pavey,Athlete,Other
074.txt,sport,Hayley Yelling,Athlete,Other
074.txt,sport,Justyna Bak,Athlete,Other
048.txt,sport,Kostas Kenteris,Olympic 200m champion,Other
048.txt,sport,Katerina Thanou,Women's 100m silver medallist,Other
048.txt,sport,Christos Tzekos,Coach,Other
114.txt,sport,Arjen Robben,Chelsea winger,Other
114.txt,sport,Olivier Dacourt,Roma player,Other
114.txt,sport,Mike Banks,Chelsea physio,Other
114.txt,sport,David Beckham,Former footballer,Other
100.txt,sport,Ahmed 'Mido' Hossam,Football player,Other
100.txt,sport,Marco Tardelli,Former coach,Other
100.txt,sport,David Beckham,Football player,Other
100.txt,sport,Zinedine Zidane,Football player,Other
100.txt,sport,Methat Shalaby,Egypt FA spokesman,Media Personality
100.txt,sport,Hassan Shehata,Coach,Other
128.txt,sport,Walter Smith,Scotland manager,Other
316.txt,sport,Mike Ruddock,Wales coach,Other
316.txt,sport,Ceri Sweeney,Rugby player,Other
316.txt,sport,Gareth Cooper,Rugby player,Other
316.txt,sport,Ian Gough,Rugby player,Other
316.txt,sport,Kevin Morgan,Rugby player,Other
316.txt,sport,Jason Forster,Rugby player,Other
316.txt,sport,James Ireland,Rugby player,Other
316.txt,sport,Stephen Jones,Rugby player,Other
316.txt,sport,Gareth Thomas,Rugby player,Other
316.txt,sport,Mefin Davies,Rugby player,Other
302.txt,sport,Brian O'Driscoll,Ireland captain,Other
302.txt,sport,Geordan Murphy,Ireland player,Other
302.txt,sport,Peter Stringer,Ireland player,Other
302.txt,sport,Ludovico Nitoglia,Italy player,Other
302.txt,sport,Denis Hickie,Ireland player,Other
302.txt,sport,Luciano Orquera,Italy player,Other
302.txt,sport,Ronan O'Gara,Ireland player,Other
302.txt,sport,Roland de Marigny,Italy player,Other
302.txt,sport,Shane Horgan,Ireland player,Other
302.txt,sport,Martin Castrogiovanni,Italy player,Other
464.txt,sport,Jimmy Connors,Former world number one tennis player,Other
464.txt,sport,John Crowther,LTA chief executive,Other
464.txt,sport,Greg Rusedski,Tennis player,Other
464.txt,sport,Arvind Parmar,Tennis player,Other
464.txt,sport,Anne Keothavong,Tennis player,Other
464.txt,sport,David Felgate,LTA performance director,TV/Film Personality
458.txt,sport,Lleyton Hewitt,Tennis player,Other
458.txt,sport,Taylor Dent,Tennis player,Other
458.txt,sport,Juan Ignacio Chela,Tennis player,Other
458.txt,sport,Olivier Rochus,Tennis player,Other
458.txt,sport,Nicolas Kiefer,Tennis player,Other
458.txt,sport,Joachim Johansson,Tennis player,Other
458.txt,sport,Thomas Enqvist,Tennis player,Other
459.txt,sport,Roger Federer,Tennis player,Other
459.txt,sport,Feliciano Lopez,Tennis player,Other
459.txt,sport,Nikolay Davydenko,Tennis player,Other
459.txt,sport,Greg Rusedski,Tennis player,Other
459.txt,sport,Sebastien Grosjean,Tennis player,Other
459.txt,sport,Fabrice Santoro,Tennis player,Other
459.txt,sport,Albert Costa,Tennis player,Other
459.txt,sport,Ivan Ljubicic,Tennis player,Other
459.txt,sport,Rafael Nadal,Tennis player,Other
471.txt,sport,Jennifer Capriati,Tennis player,Other
471.txt,sport,Justin Henin-Hardenne,Tennis player,Other
471.txt,sport,Kim Clijsters,Tennis player,Other
471.txt,sport,Maria Sharapova,Tennis player,Other
317.txt,sport,Marcel Martin,Biarritz chairman,Other
101.txt,sport,Wayne Rooney,Footballer,Other
101.txt,sport,Gary Neville,Footballer,Other
101.txt,sport,Richard Dunne,Footballer,Other
101.txt,sport,Steve McManaman,Footballer,Other
101.txt,sport,Paul Scholes,Footballer,Other
101.txt,sport,Shaun Wright-Phillips,Footballer,Other
101.txt,sport,Gabriel Heinze,Footballer,Other
101.txt,sport,Wes Brown,Footballer,Other
101.txt,sport,John O'Shea,Footballer,Other
101.txt,sport,Cristiano Ronaldo,Footballer,Other
101.txt,sport,Ben Thatcher,Footballer,Other
101.txt,sport,Sylvain Distin,Footballer,Other
101.txt,sport,Kevin Keegan,Manchester City boss,Other
101.txt,sport,Sir Alex Ferguson,Manchester United boss,Other
101.txt,sport,Ryan Giggs,Footballer,Other
115.txt,sport,Ryan Giggs,"Wales national team captain, Manchester United winger",Other
115.txt,sport,John Toshack,Wales national team coach,Other
049.txt,sport,Marion Jones,Sydney Olympic gold medallist,Other
049.txt,sport,Victor Conte,Balco boss,Other
061.txt,sport,Jade Johnson,Long jumper,Other
061.txt,sport,Kelly Sotherton,Heptathlete,Other
061.txt,sport,Carolina Kluft,Olympic heptathlon champion,Other
061.txt,sport,Chris Lambert,Sprinter,Other
061.txt,sport,Paul Brizzel,Sprinter,Other
061.txt,sport,Allyn Condon,Sprinter,Other
061.txt,sport,Ian Mackie,Sprinter,Other
061.txt,sport,Andy Turner,Hurdler,Other
061.txt,sport,Damien Greaves,Sprinter,Other
061.txt,sport,Helen Clitheroe,Long-distance runner,Other
061.txt,sport,James Thie,Middle-distance runner,Other
061.txt,sport,Susan Deacon,Sprinter,Other
061.txt,sport,Susan Deacon,Sprinter,Other
061.txt,sport,Robert Mitchell,High jumper,Other
061.txt,sport,Ashley Swain,Pole vaulter,Other
061.txt,sport,Taniesha Scanlon,Triple jumper,Other
277.txt,sport,Martin O'Neill,Celtic manager,Other
277.txt,sport,Stilian Petrov,Bulgarian football player,Other
277.txt,sport,Hristo Stoichkov,Bulgarian football manager,Other
505.txt,sport,Robin Soderling,tennis player,Other
505.txt,sport,Radek Stepanek,tennis player,Other
263.txt,sport,Alex McLeish,Rangers manager,Other
263.txt,sport,Guy Roux,French side Auxerre manager,Other
288.txt,sport,Josh Lewsey,England rugby player,Other
288.txt,sport,Jonathan Kaplan,Referee,Other
288.txt,sport,Mark Cueto,Sale rugby player,Other
275.txt,sport,David Beckham,"Real Madrid midfielder, England captain",Other
261.txt,sport,Steve McClaren,Middlesbrough manager,Other
249.txt,sport,Ole Gunnar Solskjaer,Manchester United striker,Other
088.txt,sport,Marion Jones,Sydney Olympic gold medallist,Other
088.txt,sport,Victor Conte,Balco boss,Other
063.txt,sport,Jolanda Ceplak,World Indoor 800m record holder,Other
063.txt,sport,Kelly Holmes,Double Olympic gold medallist,Other
063.txt,sport,Jason Gardener,British sprinter,Other
063.txt,sport,Ian Mackie,Scottish 400m runner,Other
103.txt,sport,Damien Duff,Chelsea football player,Other
103.txt,sport,Jose Mourinho,Chelsea manager,Other
103.txt,sport,Willian Gallas,Chelsea defender,Other
103.txt,sport,Didier Drogba,Chelsea striker,Other
103.txt,sport,Jole Cole,Chelsea midfielder,Other
117.txt,sport,Dragan Mladenovic,midfielder,Other
117.txt,sport,Mikel Arteta,former Rangers midfielder,Other
467.txt,sport,Jennifer Capriati,Tennis player,Other
467.txt,sport,Justin Henin-Hardenne,Tennis player,Other
467.txt,sport,Kim Clijsters,Tennis player,Other
467.txt,sport,Maria Sharapova,Tennis player,Other
301.txt,sport,Eddie O'Sullivan,Ireland coach,Other
301.txt,sport,Brian O'Driscoll,Ireland skipper,Other
301.txt,sport,Peter Stringer,Ireland scrum-half,Other
315.txt,sport,Olly Barkley,England centre,Other
315.txt,sport,Henry Paul,Gloucester centre,Other
315.txt,sport,Andy Robinson,England coach,Other
315.txt,sport,Duncan Bell,Bath prop,Other
473.txt,sport,Roger Federer,Tennis player,Other
473.txt,sport,Lleyton Hewitt,Tennis player,Other
473.txt,sport,Andy Roddick,Tennis player,Other
473.txt,sport,Marat Safin,Tennis player,Other
329.txt,sport,Tama Umaga,All Blacks captain,Other
329.txt,sport,Sir Clive Woodward,Lions boss,Other
329.txt,sport,Brian O'Driscoll,Irish captain,Other
328.txt,sport,Tama Umaga,All Blacks captain,Other
328.txt,sport,Sir Clive Woodward,Lions boss,Other
328.txt,sport,Brian O'Driscoll,Irish captain,Other
314.txt,sport,Brian O'Driscoll,Ireland captain,Other
314.txt,sport,Geordan Murphy,Rugby player,Other
314.txt,sport,Peter Stringer,Rugby player,Other
314.txt,sport,Luciano Orquera,Rugby player,Other
314.txt,sport,Ronan O'Gara,Rugby player,Other
314.txt,sport,Ludovico Nitoglia,Rugby player,Other
314.txt,sport,Denis Hickie,Rugby player,Other
314.txt,sport,Roland de Marigny,Rugby player,Other
314.txt,sport,Shane Horgan,Rugby player,Other
314.txt,sport,Martin Castrogiovanni,Rugby player,Other
472.txt,sport,Mike Bryan,Masters Cup champion,Other
472.txt,sport,Bob Bryan,Masters Cup champion,Other
472.txt,sport,Juan Carlos Ferrero,Tennis player,Other
472.txt,sport,Tommy Robredo,Tennis player,Other
472.txt,sport,Carlos Moya,Tennis player,Other
472.txt,sport,Andy Roddick,Tennis player,Other
472.txt,sport,Rafael Nadal,Tennis player,Other
472.txt,sport,Mardy Fish,Tennis player,Other
472.txt,sport,Jordi Arrese,Spain coach,Other
300.txt,sport,Duncan Bell,Bath prop,Other
300.txt,sport,Phil Vickery,England rugby player,Other
300.txt,sport,Julian White,England rugby player,Other
300.txt,sport,Andy Robinson,England rugby coach,Other
300.txt,sport,Andrew Sheridan,Sale Sharks prop,Other
300.txt,sport,Olly Barkley,England rugby player,Other
300.txt,sport,Henry Paul,Gloucester centre,Other
300.txt,sport,Ollie Smith,Leicester rugby player,Other
300.txt,sport,John Connolly,Bath coach,Other
300.txt,sport,Andy Goode,Leicester fly-half,Other
116.txt,sport,Paul Bosvelt,Manchester City midfielder,Other
116.txt,sport,Kevin Keegan,Manager,Other
102.txt,sport,Steven Gerrard,Liverpool captain,Other
102.txt,sport,Jose Mourinho,Chelsea manager,Other
102.txt,sport,Rafael Benitez,Liverpool manager,Other
089.txt,sport,Katerina Thanou,Greek sprinter,Other
089.txt,sport,Kostas Kenteris,Greek sprinter,Other
248.txt,sport,Thierry Henry,Arsenal striker,Other
248.txt,sport,Petr Cech,Chelsea goalkeeper,Other
248.txt,sport,Graham Poll,Referee,Other
248.txt,sport,Jimmy Floyd Hasselbaink,Footballer,Other
248.txt,sport,Philip Don,Former referees' chief,Other
260.txt,sport,Craig Bellamy,Welsh striker for Newcastle,Other
260.txt,sport,Graeme Souness,Manager of Newcastle,Other
260.txt,sport,Freddy Shepherd,Chairman of Newcastle,Other
506.txt,sport,Greg Rusedski,Tennis player,Other
506.txt,sport,Sebastien de Chaunac,Tennis player,Other
506.txt,sport,Guillermo Coria,Tennis player,Other
506.txt,sport,Taylor Dent,Tennis player,Other
506.txt,sport,David Nalbandian,Tennis player,Other
506.txt,sport,Joachim Johansson,Tennis player,Other
506.txt,sport,Gilles Simon,Tennis player,Other
506.txt,sport,Feliciano Lopez,Tennis player,Other
506.txt,sport,Karol Beck,Tennis player,Other
506.txt,sport,Ivan Ljubicic,Tennis player,Other
506.txt,sport,Mario Ancic,Tennis player,Other
274.txt,sport,Steven Gerrard,"Liverpool captain, England midfielder",Other
